t,x,y,z
13.4,3.66602e-05,6.31054e-05,-0.000653121
13.4025,4.18324e-05,5.12137e-05,0.00112509
13.4051,5.16866e-05,3.46788e-05,0.00168166
13.4076,0.000220757,1.05582e-05,0.00237319
13.4101,7.59636e-05,-6.037e-06,0.00177583
13.4126,-0.000336122,-3.55826e-05,-0.000447723
13.4151,-0.000489823,-4.16138e-05,-0.00102474
13.4176,-0.000789484,-4.89351e-05,-0.00128259
13.4201,-0.000734648,-4.44451e-05,-0.000707556
13.4226,-0.000552165,-3.82905e-05,0.00111333
13.4251,-0.000429412,-2.76704e-05,0.00163914
13.4276,-0.00039247,-6.88284e-06,0.00192723
13.4302,-0.000172178,-2.05822e-06,0.00174604
13.4327,0.000302474,-1.848e-06,0.00148567
13.4352,0.000462681,-1.25997e-06,0.000888581
13.4377,0.000690453,-4.0883e-06,-0.000304534
13.4402,0.000662931,-9.50521e-07,-0.000895008
13.4427,0.000539875,6.59617e-06,-0.00174647
13.4452,0.000439208,1.02839e-05,-0.00171692
13.4477,0.000250348,1.96735e-05,-0.00111971
13.4502,0.000232706,1.72151e-05,-0.000760497
13.4528,0.000299525,1.02381e-05,-0.000284244
13.4553,0.000324297,4.23894e-06,-0.000121884
13.4578,0.000353288,-7.76516e-06,5.41796e-05
13.4603,0.000414618,-1.10498e-05,-5.06525e-05
13.4628,0.000612923,-1.76287e-05,-0.000277612
13.4653,0.000663503,-1.55738e-05,-0.000660662
13.4678,0.000964837,-1.37033e-05,-0.00157566
13.4703,0.000724892,-6.64058e-06,-0.00193099
13.4728,0.000133964,7.94171e-06,-0.00280348
13.4753,-0.000177584,9.95201e-06,-0.00238807
13.4779,-0.000705916,-4.74933e-07,-0.0012174
13.4804,-0.000752234,6.09106e-06,-0.000118365
13.4829,-0.000616322,1.52669e-05,0.00183481
13.4854,-0.000584616,3.19867e-05,0.00258012
13.4879,-0.000667885,6.97844e-05,0.00353658
13.4904,-0.000579293,7.88399e-05,0.00331685
13.4929,-0.000386885,9.09908e-05,0.00254911
13.4954,-0.000310975,8.95422e-05,0.0017403
13.4979,-0.000297567,9.20599e-05,0.000483375
13.5004,-0.000233747,8.31568e-05,-0.000115869
13.503,-0.000182931,7.45118e-05,-0.000490038
13.5055,-6.71971e-05,6.08421e-05,-0.000855803
13.508,0.000169097,4.34025e-05,-0.0015943
13.5105,0.000245495,3.04709e-05,-0.0017714
13.513,0.000307729,1.6485e-05,-0.00196966
13.5155,0.000355068,6.61222e-06,-0.00171616
13.518,0.000484423,6.22473e-07,-0.00113606
13.5205,0.000499119,-1.45142e-05,-0.000730228
13.523,0.000616604,-5.06534e-05,-0.000337437
13.5256,0.000485844,-5.47371e-05,9.04937e-05
13.5281,0.000132411,-5.00385e-05,0.00104261
13.5306,7.97712e-05,-4.94925e-05,0.00125456
13.5331,0.000230898,-5.36079e-05,0.0015744
13.5356,0.000179408,-5.21819e-05,0.00108224
13.5381,0.000127211,-5.25014e-05,-0.000240954
13.5406,-3.53833e-05,-4.94339e-05,-0.000897874
13.5431,-0.000363593,-4.69122e-05,-0.00156395
13.5456,-0.00048643,-4.39865e-05,-0.00185767
13.5481,-0.000622914,-4.21822e-05,-0.00219637
13.5507,-0.000664345,-4.26535e-05,-0.00236286
13.5532,-0.000735559,-5.84561e-05,-0.00311755
13.5557,-0.000705771,-4.88435e-05,-0.00278521
13.5582,-0.000614354,-3.13314e-05,-0.00190259
13.5607,-0.000588782,-1.38092e-05,-0.00100645
13.5632,-0.000569078,1.9507e-05,0.000606962
13.5657,-0.000598133,2.71005e-05,0.001061
13.5682,-0.000696069,3.09218e-05,0.000905184
13.5707,-0.000761246,3.08335e-05,0.000886515
13.5732,-0.0010221,3.07642e-05,0.000649659
13.5758,-0.000937031,2.66541e-05,0.000987689
13.5783,-0.000713995,1.28367e-05,0.00206695
13.5808,-0.000550543,1.59934e-05,0.00250593
13.5833,-0.000275099,2.68249e-05,0.00312114
13.5858,-0.000236154,3.68979e-05,0.00308469
13.5883,-0.000378317,6.7964e-05,0.00277429
13.5908,-0.000306303,6.2612e-05,0.00255489
13.5933,-8.56082e-05,4.2844e-05,0.00264416
13.5958,-2.74049e-05,3.06575e-05,0.00233722
13.5983,1.18541e-05,4.03181e-06,0.00187926
13.6009,1.05035e-05,9.03656e-06,0.00141076
13.6034,-9.24976e-06,3.80377e-05,0.000894805
13.6059,-4.62412e-05,4.28293e-05,0.000400002
13.6084,-0.000198967,5.47933e-05,-0.000346727
13.6109,-0.000159215,4.47116e-05,-0.000691982
13.6134,-6.96474e-05,2.03808e-05,-0.000957855
13.6159,5.05703e-05,1.20913e-05,-0.0011051
13.6184,0.000257683,1.17715e-05,-0.00131655
13.6209,0.000373913,3.66714e-06,-0.00134489
13.6235,0.000564594,-4.37294e-06,-0.00119154
13.626,0.000617084,-1.84515e-05,-0.00133234
13.6285,0.000674092,-4.76984e-05,-0.00200829
13.631,0.000714066,-5.38571e-05,-0.00213403
13.6335,0.000949261,-5.06838e-05,-0.00243485
13.636,0.000826985,-5.8281e-05,-0.00200451
13.6385,0.000485948,-7.83798e-05,-0.000951511
13.641,0.000365215,-8.52949e-05,-0.000215547
13.6435,0.000271596,-0.000100179,0.00114373
13.646,0.000266422,-0.000101338,0.00131118
13.6486,0.000421192,-0.000110926,0.00115884
13.6511,0.000380244,-0.000103725,0.000554779
13.6536,0.000389304,-0.000100883,-0.000530576
13.6561,0.000194704,-8.26645e-05,-0.00151888
13.6586,-0.000175511,-4.85915e-05,-0.00371028
13.6611,-0.000414893,-3.8873e-05,-0.00408791
