t,x,y,z
1.70307,0,-3.80025,1.90012
1.70559,3.80024,7.60049,0
1.70811,1.90012,1.90012,11.4007
1.71063,-1.9002,3.80039,1.9002
1.71315,5.7006,1.90021,1.9002
1.71567,-1.90024,-3.80049,-1.90024
1.71819,-7.60095,9.5012,0
1.72071,1.90024,-3.80047,3.80048
1.72323,1.90024,-1.90024,0
1.72575,7.60095,-1.90025,3.80047
1.72827,1.90024,1.90025,5.70071
1.73079,-3.80048,3.80047,-3.80047
1.73331,-1.90024,1.90024,-13.3017
1.73583,3.80056,5.70084,3.80055
1.73835,3.80071,-1.90037,0
1.74087,-13.303,3.80088,-5.7013
1.74339,7.60205,0,-3.80102
1.74591,0,5.70154,-9.50256
1.74842,-5.70154,-1.90051,7.60205
1.75094,-3.80103,1.90051,-7.60205
1.75346,-1.90051,3.80102,0
1.75598,7.60206,0,-5.70154
1.7585,-3.80103,1.90052,-7.60205
1.76102,-1.90051,3.80102,0
1.76354,5.70142,-1.90047,-5.70142
1.76606,-7.60174,-5.70131,11.4026
